date,product_id,product_name,category,store_location,units_sold,orders,price,revenue,stock_level,reorder_point
2026-01-10,P006,Handbag,Accessories,Essen,27,11,19.24,519.45,99,34
2026-01-10,P006,Handbag,Accessories,Köln,40,18,38.43,1537.0,74,47
2026-01-10,P006,Handbag,Accessories,München,34,23,57.93,1969.77,91,41
2026-01-10,P006,Handbag,Accessories,Berlin,31,22,86.56,2683.29,90,56
2026-01-10,P007,Belt,Accessories,Düsseldorf,37,25,21.05,778.88,48,42
2026-01-10,P007,Belt,Accessories,Essen,19,13,40.98,778.65,117,58
2026-01-10,P007,Belt,Accessories,Köln,31,26,95.5,2960.44,101,52
2026-01-10,P007,Belt,Accessories,München,6,3,71.17,427.02,124,39
2026-01-10,P007,Belt,Accessories,Berlin,28,12,23.33,653.17,61,29
2026-01-10,P008,Winter Jacket,Outerwear,Düsseldorf,26,14,170.5,4432.87,85,41
2026-01-10,P008,Winter Jacket,Outerwear,Essen,18,7,123.23,2218.22,86,48
2026-01-10,P008,Winter Jacket,Outerwear,Köln,7,5,126.25,883.74,71,53
2026-01-10,P008,Winter Jacket,Outerwear,München,25,11,158.44,3961.06,78,34
2026-01-10,P008,Winter Jacket,Outerwear,Berlin,36,19,197.51,7110.2,79,40
2026-01-10,P009,Blazer,Outerwear,Düsseldorf,5,2,102.04,510.19,75,49
2026-01-10,P009,Blazer,Outerwear,Essen,11,6,104.88,1153.71,59,27
2026-01-10,P009,Blazer,Outerwear,Köln,14,5,158.95,2225.25,159,35
2026-01-10,P009,Blazer,Outerwear,München,7,3,87.5,612.53,137,41
2026-01-10,P009,Blazer,Outerwear,Berlin,12,4,203.54,2442.52,73,50
2026-01-10,P010,Sports Hoodie,Sportswear,Düsseldorf,6,4,67.97,407.79,100,26
2026-01-10,P010,Sports Hoodie,Sportswear,Essen,8,3,69.87,558.96,131,32
2026-01-10,P010,Sports Hoodie,Sportswear,Köln,34,19,48.15,1636.94,99,39
2026-01-10,P010,Sports Hoodie,Sportswear,München,38,31,89.92,3416.92,59,56
2026-01-10,P010,Sports Hoodie,Sportswear,Berlin,15,6,100.51,1507.7,108,46
2026-01-11,P001,Basic T-Shirt,Clothing,Düsseldorf,10,7,63.83,638.3,150,55
2026-01-11,P001,Basic T-Shirt,Clothing,Essen,22,12,21.04,462.99,50,45
2026-01-11,P001,Basic T-Shirt,Clothing,Köln,17,7,43.53,740.05,102,39
2026-01-11,P001,Basic T-Shirt,Clothing,München,14,6,70.27,983.83,98,41
2026-01-11,P001,Basic T-Shirt,Clothing,Berlin,28,14,65.39,1830.94,69,30
2026-01-11,P002,Slim Jeans,Clothing,Düsseldorf,11,4,63.37,697.12,93,52
2026-01-11,P002,Slim Jeans,Clothing,Essen,21,8,62.84,1319.7,48,48
2026-01-11,P002,Slim Jeans,Clothing,Köln,18,13,60.23,1084.13,76,55
2026-01-11,P002,Slim Jeans,Clothing,München,18,7,22.39,403.08,100,45
2026-01-11,P002,Slim Jeans,Clothing,Berlin,8,3,36.36,290.91,50,34
2026-01-11,P003,Summer Dress,Clothing,Düsseldorf,37,22,35.55,1315.25,101,51
2026-01-11,P003,Summer Dress,Clothing,Essen,27,11,24.77,668.72,89,41
2026-01-11,P003,Summer Dress,Clothing,Köln,24,15,47.7,1144.71,71,44
2026-01-11,P003,Summer Dress,Clothing,München,9,5,41.78,376.05,112,57
2026-01-11,P003,Summer Dress,Clothing,Berlin,9,3,42.03,378.31,136,28
2026-01-11,P004,Sneakers,Shoes,Düsseldorf,16,8,60.63,970.07,76,43
2026-01-11,P004,Sneakers,Shoes,Essen,8,3,148.31,1186.5,83,35
2026-01-11,P004,Sneakers,Shoes,Köln,41,31,63.89,2619.49,63,52
2026-01-11,P004,Sneakers,Shoes,München,14,8,115.14,1611.94,109,30
2026-01-11,P004,Sneakers,Shoes,Berlin,24,13,51.98,1247.48,59,49
2026-01-11,P005,Leather Boots,Shoes,Düsseldorf,40,31,108.45,4338.04,52,50
2026-01-11,P005,Leather Boots,Shoes,Essen,30,16,80.55,2416.4,90,37
2026-01-11,P005,Leather Boots,Shoes,Köln,49,33,105.69,5178.61,50,38
2026-01-11,P005,Leather Boots,Shoes,München,11,8,136.09,1496.95,151,51
2026-01-11,P005,Leather Boots,Shoes,Berlin,14,6,88.07,1233.01,74,51
2026-01-11,P006,Handbag,Accessories,Düsseldorf,32,19,72.75,2328.12,125,37
2026-01-11,P006,Handbag,Accessories,Essen,7,3,54.38,380.69,137,52
2026-01-11,P006,Handbag,Accessories,Köln,27,12,65.82,1777.08,147,50
2026-01-11,P006,Handbag,Accessories,München,19,13,51.73,982.93,152,35
2026-01-11,P006,Handbag,Accessories,Berlin,4,2,82.04,328.16,101,25
2026-01-11,P007,Belt,Accessories,Düsseldorf,5,2,72.42,362.1,108,37
2026-01-11,P007,Belt,Accessories,Essen,36,19,46.0,1655.88,64,37
2026-01-11,P007,Belt,Accessories,Köln,6,5,24.88,149.26,134,55
2026-01-11,P007,Belt,Accessories,München,26,19,59.79,1554.49,93,31
2026-01-11,P007,Belt,Accessories,Berlin,20,16,55.12,1102.36,54,26
2026-01-11,P008,Winter Jacket,Outerwear,Düsseldorf,20,10,183.84,3676.75,40,53
2026-01-11,P008,Winter Jacket,Outerwear,Essen,0,1,193.14,0.0,122,47
2026-01-11,P008,Winter Jacket,Outerwear,Köln,25,18,161.74,4043.52,53,27
2026-01-11,P008,Winter Jacket,Outerwear,München,28,11,109.13,3055.69,81,33
2026-01-11,P008,Winter Jacket,Outerwear,Berlin,36,14,182.49,6569.74,61,31
2026-01-11,P009,Blazer,Outerwear,Düsseldorf,20,15,208.46,4169.18,65,28
2026-01-11,P009,Blazer,Outerwear,Essen,26,11,105.08,2732.17,54,28
2026-01-11,P009,Blazer,Outerwear,Köln,32,27,114.23,3655.35,50,39
2026-01-11,P009,Blazer,Outerwear,München,22,19,198.51,4367.25,119,48
2026-01-11,P009,Blazer,Outerwear,Berlin,22,10,173.63,3819.92,138,27
2026-01-11,P010,Sports Hoodie,Sportswear,Düsseldorf,11,5,104.17,1145.85,147,41
2026-01-11,P010,Sports Hoodie,Sportswear,Essen,21,9,119.07,2500.51,67,51
2026-01-11,P010,Sports Hoodie,Sportswear,Köln,13,6,77.35,1005.53,112,51
2026-01-11,P010,Sports Hoodie,Sportswear,München,21,12,90.9,1908.94,40,40
2026-01-11,P010,Sports Hoodie,Sportswear,Berlin,21,15,32.03,672.56,52,33
2026-01-12,P001,Basic T-Shirt,Clothing,Düsseldorf,36,23,54.74,1970.68,44,52
2026-01-12,P001,Basic T-Shirt,Clothing,Essen,15,6,76.74,1151.14,46,37
2026-01-12,P001,Basic T-Shirt,Clothing,Köln,31,12,49.85,1545.23,91,42
2026-01-12,P001,Basic T-Shirt,Clothing,München,17,6,22.36,380.15,71,57
2026-01-12,P001,Basic T-Shirt,Clothing,Berlin,26,13,25.17,654.43,64,33
2026-01-12,P002,Slim Jeans,Clothing,Düsseldorf,11,6,64.86,713.44,99,46
2026-01-12,P002,Slim Jeans,Clothing,Essen,29,12,77.88,2258.39,83,30
2026-01-12,P002,Slim Jeans,Clothing,Köln,28,25,50.53,1414.71,99,54
2026-01-12,P002,Slim Jeans,Clothing,München,28,20,44.48,1245.51,101,32
2026-01-12,P002,Slim Jeans,Clothing,Berlin,35,24,30.26,1058.97,87,53
2026-01-12,P003,Summer Dress,Clothing,Düsseldorf,34,17,63.46,2157.56,95,47
2026-01-12,P003,Summer Dress,Clothing,Essen,21,11,26.21,550.43,73,45
2026-01-12,P003,Summer Dress,Clothing,Köln,34,24,24.84,844.47,70,25
2026-01-12,P003,Summer Dress,Clothing,München,0,1,66.83,0.0,101,45
2026-01-12,P003,Summer Dress,Clothing,Berlin,29,15,29.83,865.05,54,36
2026-01-12,P004,Sneakers,Shoes,Düsseldorf,28,18,125.78,3521.93,67,31
2026-01-12,P004,Sneakers,Shoes,Essen,28,12,129.75,3633.07,63,47
2026-01-12,P004,Sneakers,Shoes,Köln,26,22,130.0,3380.05,84,29
2026-01-12,P004,Sneakers,Shoes,München,34,24,115.17,3915.66,28,42
2026-01-12,P004,Sneakers,Shoes,Berlin,13,5,145.35,1889.5,105,40
2026-01-12,P005,Leather Boots,Shoes,Düsseldorf,13,6,85.92,1116.96,92,58
2026-01-12,P005,Leather Boots,Shoes,Essen,5,2,70.99,354.93,142,56
2026-01-12,P005,Leather Boots,Shoes,Köln,27,12,90.23,2436.24,67,29
2026-01-12,P005,Leather Boots,Shoes,München,18,12,85.15,1532.66,87,59
2026-01-12,P005,Leather Boots,Shoes,Berlin,20,15,75.33,1506.54,131,35
2026-01-12,P006,Handbag,Accessories,Düsseldorf,21,11,79.6,1671.54,102,25
2026-01-12,P006,Handbag,Accessories,Essen,10,7,72.38,723.81,65,28
2026-01-12,P006,Handbag,Accessories,Köln,33,18,33.19,1095.2,66,59
2026-01-12,P006,Handbag,Accessories,München,31,15,51.41,1593.82,120,36
2026-01-12,P006,Handbag,Accessories,Berlin,26,21,39.13,1017.33,59,56
2026-01-12,P007,Belt,Accessories,Düsseldorf,8,3,26.91,215.3,111,50
2026-01-12,P007,Belt,Accessories,Essen,20,9,44.8,895.97,87,33
2026-01-12,P007,Belt,Accessories,Köln,4,2,78.2,312.81,127,59
2026-01-12,P007,Belt,Accessories,München,21,15,73.67,1547.11,145,52
2026-01-12,P007,Belt,Accessories,Berlin,15,7,43.06,645.84,122,51
2026-01-12,P008,Winter Jacket,Outerwear,Düsseldorf,18,7,218.46,3932.23,133,30
2026-01-12,P008,Winter Jacket,Outerwear,Essen,6,4,130.34,782.03,166,26
2026-01-12,P008,Winter Jacket,Outerwear,Köln,24,11,194.97,4679.33,81,30
2026-01-12,P008,Winter Jacket,Outerwear,München,32,13,181.21,5798.59,65,47
2026-01-12,P008,Winter Jacket,Outerwear,Berlin,19,12,207.02,3933.36,95,43
2026-01-12,P009,Blazer,Outerwear,Düsseldorf,19,8,163.77,3111.68,108,29
2026-01-12,P009,Blazer,Outerwear,Essen,7,3,157.46,1102.24,86,36
2026-01-12,P009,Blazer,Outerwear,Köln,19,12,146.12,2776.23,69,51
2026-01-12,P009,Blazer,Outerwear,München,18,10,174.13,3134.32,84,44
2026-01-12,P009,Blazer,Outerwear,Berlin,18,10,155.29,2795.29,73,57
2026-01-12,P010,Sports Hoodie,Sportswear,Düsseldorf,6,2,73.37,440.2,139,46
2026-01-12,P010,Sports Hoodie,Sportswear,Essen,31,22,103.9,3221.01,30,39
2026-01-12,P010,Sports Hoodie,Sportswear,Köln,10,4,71.7,717.01,79,55
2026-01-12,P010,Sports Hoodie,Sportswear,München,18,9,62.86,1131.52,83,51
2026-01-12,P010,Sports Hoodie,Sportswear,Berlin,36,30,81.35,2928.64,66,36
2026-01-13,P001,Basic T-Shirt,Clothing,Düsseldorf,13,5,41.02,533.32,78,48
2026-01-13,P001,Basic T-Shirt,Clothing,Essen,27,20,23.01,621.2,62,37
2026-01-13,P001,Basic T-Shirt,Clothing,Köln,21,10,57.87,1215.32,124,42
2026-01-13,P001,Basic T-Shirt,Clothing,München,13,6,27.23,353.93,109,45
2026-01-13,P001,Basic T-Shirt,Clothing,Berlin,34,21,30.57,1039.22,71,43
2026-01-13,P002,Slim Jeans,Clothing,Düsseldorf,19,7,41.62,790.87,121,48
2026-01-13,P002,Slim Jeans,Clothing,Essen,20,8,73.85,1476.91,75,45
2026-01-13,P002,Slim Jeans,Clothing,Köln,17,12,35.26,599.38,70,37
2026-01-13,P002,Slim Jeans,Clothing,München,13,8,41.97,545.6,128,29
2026-01-13,P002,Slim Jeans,Clothing,Berlin,13,5,49.86,648.12,113,52
2026-01-13,P003,Summer Dress,Clothing,Düsseldorf,19,7,48.49,921.22,120,34
2026-01-13,P003,Summer Dress,Clothing,Essen,20,8,20.26,405.14,79,43
2026-01-13,P003,Summer Dress,Clothing,Köln,37,26,52.64,1947.8,34,58
2026-01-13,P003,Summer Dress,Clothing,München,10,8,76.62,766.16,135,49
2026-01-13,P003,Summer Dress,Clothing,Berlin,6,3,49.14,294.84,90,52
2026-01-13,P004,Sneakers,Shoes,Düsseldorf,16,8,130.29,2084.6,84,46
2026-01-13,P004,Sneakers,Shoes,Essen,26,13,126.94,3300.45,100,39
2026-01-13,P004,Sneakers,Shoes,Köln,18,11,89.69,1614.36,92,33
2026-01-13,P004,Sneakers,Shoes,München,24,15,53.23,1277.49,66,29
2026-01-13,P004,Sneakers,Shoes,Berlin,27,15,114.11,3081.0,68,48
2026-01-13,P005,Leather Boots,Shoes,Düsseldorf,29,15,112.67,3267.4,86,51
2026-01-13,P005,Leather Boots,Shoes,Essen,0,1,73.42,0.0,153,40
2026-01-13,P005,Leather Boots,Shoes,Köln,25,10,90.47,2261.76,70,37
2026-01-13,P005,Leather Boots,Shoes,München,29,13,147.61,4280.74,101,53
2026-01-13,P005,Leather Boots,Shoes,Berlin,24,16,92.54,2220.91,103,39
2026-01-13,P006,Handbag,Accessories,Düsseldorf,17,8,64.79,1101.38,60,44
2026-01-13,P006,Handbag,Accessories,Essen,11,6,93.49,1028.34,99,41
2026-01-13,P006,Handbag,Accessories,Köln,26,13,64.97,1689.34,57,42
2026-01-13,P006,Handbag,Accessories,München,21,9,86.7,1820.76,68,51
2026-01-13,P006,Handbag,Accessories,Berlin,7,5,52.59,368.11,175,57
2026-01-13,P007,Belt,Accessories,Düsseldorf,35,19,62.14,2175.0,51,42
2026-01-13,P007,Belt,Accessories,Essen,28,21,17.29,484.15,79,42
2026-01-13,P007,Belt,Accessories,Köln,12,6,48.17,578.02,112,31
2026-01-13,P007,Belt,Accessories,München,14,7,72.99,1021.92,76,52
2026-01-13,P007,Belt,Accessories,Berlin,13,9,63.67,827.75,59,32
2026-01-13,P008,Winter Jacket,Outerwear,Düsseldorf,6,3,188.5,1131.02,110,32
2026-01-13,P008,Winter Jacket,Outerwear,Essen,10,4,136.34,1363.38,88,50
2026-01-13,P008,Winter Jacket,Outerwear,Köln,14,11,204.88,2868.37,103,32
2026-01-13,P008,Winter Jacket,Outerwear,München,17,9,153.56,2610.48,107,51
2026-01-13,P008,Winter Jacket,Outerwear,Berlin,28,17,199.39,5582.88,78,48
2026-01-13,P009,Blazer,Outerwear,Düsseldorf,25,10,198.11,4952.76,105,35
2026-01-13,P009,Blazer,Outerwear,Essen,39,16,114.7,4473.26,74,39
2026-01-13,P009,Blazer,Outerwear,Köln,24,12,150.16,3603.76,44,53
2026-01-13,P009,Blazer,Outerwear,München,39,26,211.07,8231.84,100,31
2026-01-13,P009,Blazer,Outerwear,Berlin,34,15,104.23,3543.67,69,36
2026-01-13,P010,Sports Hoodie,Sportswear,Düsseldorf,33,22,59.62,1967.31,73,45
2026-01-13,P010,Sports Hoodie,Sportswear,Essen,20,8,106.47,2129.43,99,43
2026-01-13,P010,Sports Hoodie,Sportswear,Köln,38,25,95.83,3641.46,73,53
2026-01-13,P010,Sports Hoodie,Sportswear,München,19,8,43.39,824.39,122,38
2026-01-13,P010,Sports Hoodie,Sportswear,Berlin,14,7,70.25,983.52,103,50
2026-01-14,P001,Basic T-Shirt,Clothing,Düsseldorf,19,16,30.83,585.74,101,46
2026-01-14,P001,Basic T-Shirt,Clothing,Essen,23,12,68.31,1571.07,99,38
2026-01-14,P001,Basic T-Shirt,Clothing,Köln,3,1,40.66,121.99,123,29
2026-01-14,P001,Basic T-Shirt,Clothing,München,27,12,56.6,1528.31,97,49
2026-01-14,P001,Basic T-Shirt,Clothing,Berlin,24,16,78.14,1875.29,77,26
2026-01-14,P002,Slim Jeans,Clothing,Düsseldorf,22,14,72.04,1584.95,74,44
2026-01-14,P002,Slim Jeans,Clothing,Essen,17,9,58.76,998.96,124,58
2026-01-14,P002,Slim Jeans,Clothing,Köln,0,1,59.92,0.0,89,41
2026-01-14,P002,Slim Jeans,Clothing,München,14,7,34.62,484.66,65,53
2026-01-14,P002,Slim Jeans,Clothing,Berlin,19,15,22.12,420.29,82,47
2026-01-14,P003,Summer Dress,Clothing,Düsseldorf,18,8,44.13,794.3,107,48
2026-01-14,P003,Summer Dress,Clothing,Essen,11,5,66.84,735.23,125,49
2026-01-14,P003,Summer Dress,Clothing,Köln,8,4,23.24,185.9,89,41
2026-01-14,P003,Summer Dress,Clothing,München,20,8,74.18,1483.57,86,35
2026-01-14,P003,Summer Dress,Clothing,Berlin,13,6,45.96,597.45,121,58
2026-01-14,P004,Sneakers,Shoes,Düsseldorf,43,27,83.06,3571.64,56,54
2026-01-14,P004,Sneakers,Shoes,Essen,17,7,68.71,1168.02,80,29
2026-01-14,P004,Sneakers,Shoes,Köln,16,13,73.29,1172.63,90,54
2026-01-14,P004,Sneakers,Shoes,München,11,5,117.15,1288.67,132,55
2026-01-14,P004,Sneakers,Shoes,Berlin,14,12,64.71,905.9,77,53
2026-01-14,P005,Leather Boots,Shoes,Düsseldorf,24,10,53.36,1280.66,85,44
2026-01-14,P005,Leather Boots,Shoes,Essen,21,12,75.12,1577.59,109,56
2026-01-14,P005,Leather Boots,Shoes,Köln,18,9,52.84,951.19,88,56
2026-01-14,P005,Leather Boots,Shoes,München,20,15,112.67,2253.35,125,25
2026-01-14,P005,Leather Boots,Shoes,Berlin,33,13,86.25,2846.22,29,39
2026-01-14,P006,Handbag,Accessories,Düsseldorf,36,14,59.1,2127.67,112,38
2026-01-14,P006,Handbag,Accessories,Essen,14,6,91.36,1279.01,92,52
2026-01-14,P006,Handbag,Accessories,Köln,23,15,23.71,545.27,84,38
2026-01-14,P006,Handbag,Accessories,München,6,2,47.48,284.89,53,56
2026-01-14,P006,Handbag,Accessories,Berlin,15,8,48.0,720.05,89,29
2026-01-14,P007,Belt,Accessories,Düsseldorf,25,15,74.6,1865.04,125,48
2026-01-14,P007,Belt,Accessories,Essen,32,21,26.03,832.96,49,30
2026-01-14,P007,Belt,Accessories,Köln,36,14,43.43,1563.59,41,43
2026-01-14,P007,Belt,Accessories,München,37,16,70.79,2619.21,64,38
2026-01-14,P007,Belt,Accessories,Berlin,12,7,85.67,1028.07,135,44
2026-01-14,P008,Winter Jacket,Outerwear,Düsseldorf,19,13,83.04,1577.67,80,35
2026-01-14,P008,Winter Jacket,Outerwear,Essen,15,7,138.04,2070.53,105,54
2026-01-14,P008,Winter Jacket,Outerwear,Köln,15,6,207.97,3119.58,106,58
2026-01-14,P008,Winter Jacket,Outerwear,München,12,5,172.72,2072.68,142,52
2026-01-14,P008,Winter Jacket,Outerwear,Berlin,20,17,180.22,3604.47,74,27
2026-01-14,P009,Blazer,Outerwear,Düsseldorf,25,20,174.35,4358.69,61,44
2026-01-14,P009,Blazer,Outerwear,Essen,6,3,217.01,1302.05,89,56
2026-01-14,P009,Blazer,Outerwear,Köln,24,18,103.27,2478.44,105,42
2026-01-14,P009,Blazer,Outerwear,München,31,17,80.79,2504.63,102,45
2026-01-14,P009,Blazer,Outerwear,Berlin,36,24,196.64,7078.87,68,42
2026-01-14,P010,Sports Hoodie,Sportswear,Düsseldorf,20,13,67.23,1344.5,77,39
2026-01-14,P010,Sports Hoodie,Sportswear,Essen,19,14,74.73,1419.87,118,53
2026-01-14,P010,Sports Hoodie,Sportswear,Köln,0,1,113.34,0.0,103,48
2026-01-14,P010,Sports Hoodie,Sportswear,München,28,19,85.49,2393.77,113,31
2026-01-14,P010,Sports Hoodie,Sportswear,Berlin,39,20,112.72,4395.93,77,50
2026-01-15,P001,Basic T-Shirt,Clothing,Düsseldorf,46,28,71.06,3268.59,94,26
2026-01-15,P001,Basic T-Shirt,Clothing,Essen,27,14,75.06,2026.55,56,44
2026-01-15,P001,Basic T-Shirt,Clothing,Köln,30,15,78.24,2347.29,114,34
2026-01-15,P001,Basic T-Shirt,Clothing,München,24,11,21.4,513.66,78,34
2026-01-15,P001,Basic T-Shirt,Clothing,Berlin,35,17,29.77,1041.88,99,48
2026-01-15,P002,Slim Jeans,Clothing,Düsseldorf,26,13,62.0,1611.97,81,42
2026-01-15,P002,Slim Jeans,Clothing,Essen,36,27,59.41,2138.66,16,50
2026-01-15,P002,Slim Jeans,Clothing,Köln,34,29,41.02,1394.62,72,33
2026-01-15,P002,Slim Jeans,Clothing,München,20,15,38.53,770.61,101,44
2026-01-15,P002,Slim Jeans,Clothing,Berlin,4,3,48.09,192.35,112,45
2026-01-15,P003,Summer Dress,Clothing,Düsseldorf,39,18,56.54,2204.9,74,54
2026-01-15,P003,Summer Dress,Clothing,Essen,16,7,63.31,1013.04,89,51
2026-01-15,P003,Summer Dress,Clothing,Köln,17,11,50.77,863.07,43,54
2026-01-15,P003,Summer Dress,Clothing,München,20,8,75.23,1504.67,76,31
2026-01-15,P003,Summer Dress,Clothing,Berlin,4,2,61.04,244.15,96,29
2026-01-15,P004,Sneakers,Shoes,Düsseldorf,45,31,122.15,5496.67,51,42
2026-01-15,P004,Sneakers,Shoes,Essen,25,20,118.94,2973.44,90,38
2026-01-15,P004,Sneakers,Shoes,Köln,23,17,66.44,1528.2,78,28
2026-01-15,P004,Sneakers,Shoes,München,29,17,80.19,2325.55,104,25
2026-01-15,P004,Sneakers,Shoes,Berlin,27,14,67.0,1808.89,62,26
2026-01-15,P005,Leather Boots,Shoes,Düsseldorf,27,14,132.77,3584.82,72,41
2026-01-15,P005,Leather Boots,Shoes,Essen,19,14,69.04,1311.82,109,33
2026-01-15,P005,Leather Boots,Shoes,Köln,18,8,52.29,941.23,67,46
2026-01-15,P005,Leather Boots,Shoes,München,9,6,66.68,600.15,140,59
2026-01-15,P005,Leather Boots,Shoes,Berlin,34,22,82.62,2809.13,105,29
2026-01-15,P006,Handbag,Accessories,Düsseldorf,27,16,97.48,2632.07,79,58
2026-01-15,P006,Handbag,Accessories,Essen,27,12,65.28,1762.64,51,56
2026-01-15,P006,Handbag,Accessories,Köln,20,10,94.91,1898.2,95,55
2026-01-15,P006,Handbag,Accessories,München,31,16,35.06,1086.85,54,59
2026-01-15,P006,Handbag,Accessories,Berlin,20,14,78.74,1574.72,41,28
2026-01-15,P007,Belt,Accessories,Düsseldorf,48,20,74.76,3588.53,40,53
2026-01-15,P007,Belt,Accessories,Essen,11,4,97.57,1073.26,129,40
2026-01-15,P007,Belt,Accessories,Köln,9,7,92.05,828.45,101,51
2026-01-15,P007,Belt,Accessories,München,14,8,76.63,1072.86,81,52
2026-01-15,P007,Belt,Accessories,Berlin,5,2,87.07,435.34,79,56
2026-01-15,P008,Winter Jacket,Outerwear,Düsseldorf,4,1,148.68,594.71,109,27
2026-01-15,P008,Winter Jacket,Outerwear,Essen,14,7,110.97,1553.64,105,44
2026-01-15,P008,Winter Jacket,Outerwear,Köln,21,8,97.26,2042.54,43,52
2026-01-15,P008,Winter Jacket,Outerwear,München,19,7,110.58,2100.95,103,44
2026-01-15,P008,Winter Jacket,Outerwear,Berlin,26,23,171.65,4462.94,90,25
2026-01-15,P009,Blazer,Outerwear,Düsseldorf,38,22,175.51,6669.27,83,50
2026-01-15,P009,Blazer,Outerwear,Essen,25,11,190.08,4752.05,60,37
2026-01-15,P009,Blazer,Outerwear,Köln,17,9,120.07,2041.16,63,38
2026-01-15,P009,Blazer,Outerwear,München,24,17,130.96,3143.1,95,56
2026-01-15,P009,Blazer,Outerwear,Berlin,33,15,184.39,6084.83,98,39
2026-01-15,P010,Sports Hoodie,Sportswear,Düsseldorf,40,22,78.57,3142.73,45,36
2026-01-15,P010,Sports Hoodie,Sportswear,Essen,16,8,119.86,1917.72,123,54
2026-01-15,P010,Sports Hoodie,Sportswear,Köln,16,6,64.86,1037.8,103,55
2026-01-15,P010,Sports Hoodie,Sportswear,München,0,1,66.63,0.0,152,27
2026-01-15,P010,Sports Hoodie,Sportswear,Berlin,18,10,48.76,877.69,67,35
2026-01-16,P001,Basic T-Shirt,Clothing,Düsseldorf,23,11,39.93,918.4,110,27
2026-01-16,P001,Basic T-Shirt,Clothing,Essen,14,10,68.23,955.17,93,56
2026-01-16,P001,Basic T-Shirt,Clothing,Köln,13,10,43.75,568.75,96,31
2026-01-16,P001,Basic T-Shirt,Clothing,München,13,6,79.96,1039.54,75,28
2026-01-16,P001,Basic T-Shirt,Clothing,Berlin,16,9,46.03,736.43,37,47
2026-01-16,P002,Slim Jeans,Clothing,Düsseldorf,20,8,26.55,530.95,80,51
2026-01-16,P002,Slim Jeans,Clothing,Essen,5,3,38.98,194.9,108,33
2026-01-16,P002,Slim Jeans,Clothing,Köln,22,11,76.77,1688.99,87,43
2026-01-16,P002,Slim Jeans,Clothing,München,23,11,62.35,1433.96,58,58
2026-01-16,P002,Slim Jeans,Clothing,Berlin,29,12,32.15,932.43,115,40
2026-01-16,P003,Summer Dress,Clothing,Düsseldorf,3,1,67.6,202.8,142,59
2026-01-16,P003,Summer Dress,Clothing,Essen,16,6,29.41,470.51,96,53
2026-01-16,P003,Summer Dress,Clothing,Köln,10,8,38.61,386.13,73,59
2026-01-16,P003,Summer Dress,Clothing,München,44,37,64.06,2818.81,63,35
2026-01-16,P003,Summer Dress,Clothing,Berlin,10,4,38.17,381.66,112,29
2026-01-16,P004,Sneakers,Shoes,Düsseldorf,30,18,90.45,2713.45,34,34
2026-01-16,P004,Sneakers,Shoes,Essen,38,19,73.69,2800.19,88,58
2026-01-16,P004,Sneakers,Shoes,Köln,4,3,133.68,534.71,75,35
2026-01-16,P004,Sneakers,Shoes,München,34,23,136.54,4642.21,78,41
2026-01-16,P004,Sneakers,Shoes,Berlin,22,10,105.92,2330.18,104,44
2026-01-16,P005,Leather Boots,Shoes,Düsseldorf,0,1,66.01,0.0,129,55
2026-01-16,P005,Leather Boots,Shoes,Essen,29,18,54.28,1574.23,64,35
2026-01-16,P005,Leather Boots,Shoes,Köln,8,6,125.84,1006.71,131,30
2026-01-16,P005,Leather Boots,Shoes,München,14,5,59.42,831.94,113,31
2026-01-16,P005,Leather Boots,Shoes,Berlin,33,16,127.06,4193.11,49,55
2026-01-16,P006,Handbag,Accessories,Düsseldorf,24,20,93.36,2240.76,77,53
2026-01-16,P006,Handbag,Accessories,Essen,27,17,20.45,552.13,94,43
2026-01-16,P006,Handbag,Accessories,Köln,36,23,70.06,2522.13,73,42
2026-01-16,P006,Handbag,Accessories,München,31,15,66.13,2050.15,50,54
2026-01-16,P006,Handbag,Accessories,Berlin,25,13,85.22,2130.43,55,54
2026-01-16,P007,Belt,Accessories,Düsseldorf,6,2,33.32,199.9,89,42
2026-01-16,P007,Belt,Accessories,Essen,4,1,66.34,265.36,163,43
2026-01-16,P007,Belt,Accessories,Köln,39,20,20.22,788.52,83,57
2026-01-16,P007,Belt,Accessories,München,32,28,75.95,2430.31,22,33
2026-01-16,P007,Belt,Accessories,Berlin,14,8,33.99,475.93,126,45
2026-01-16,P008,Winter Jacket,Outerwear,Düsseldorf,31,17,85.02,2635.47,82,36
2026-01-16,P008,Winter Jacket,Outerwear,Essen,24,11,210.65,5055.68,84,35
2026-01-16,P008,Winter Jacket,Outerwear,Köln,32,15,122.67,3925.33,76,39
2026-01-16,P008,Winter Jacket,Outerwear,München,27,12,123.42,3332.41,63,59
2026-01-16,P008,Winter Jacket,Outerwear,Berlin,9,3,177.17,1594.53,99,37
2026-01-16,P009,Blazer,Outerwear,Düsseldorf,17,9,149.16,2535.66,118,52
2026-01-16,P009,Blazer,Outerwear,Essen,15,12,191.36,2870.41,82,48
2026-01-16,P009,Blazer,Outerwear,Köln,32,19,196.5,6288.02,14,31
2026-01-16,P009,Blazer,Outerwear,München,8,6,151.79,1214.28,76,49
2026-01-16,P009,Blazer,Outerwear,Berlin,38,18,122.92,4670.89,62,31
2026-01-16,P010,Sports Hoodie,Sportswear,Düsseldorf,20,13,66.52,1330.35,43,51
2026-01-16,P010,Sports Hoodie,Sportswear,Essen,36,22,67.3,2422.68,86,51
